episode_id,success,category,distance_to_goal,ndtw,oracle_success,steps,instruction
253,0,PARTIAL,8.37,0.497,0,116,Walk out of the bedroom. Turn right and walk down the hallway. At the end of the hallway turn left. Walk in front of the couch and stop.
1501,0,PARTIAL,8.35,0.687,0,500,Walk through the bathroom and into the bedroom.  Walk to the foot of the bed and turn right.  Walk straight down the hallway until you go through the door.  Stop just outside in front of the black and white swirly framed artwork.
1418,0,PARTIAL,8.26,0.313,0,500,Walk left past the stairs and down the hall. Turn right and walk across the hall into the entryway and stop.
281,0,PARTIAL,8.24,0.188,0,133,"Go to the left of the living area, and continue past it. Take a right and go to the pool table."
330,0,PARTIAL,8.22,0.444,0,44,Walk down the flight of stairs to the lower level. Walk into the room ahead with the tile mosaic on the floor. Walk around the corner through the open arched door to the right with rug on the ground.
1279,0,PARTIAL,8.18,0.576,0,57,Turn around and exit the double doors on the left. Walk out past the stairs and turn left. Enter the room straight ahead at the end. Walk into the room and then turn into the bathroom door on the right and stop.
1406,0,PARTIAL,8.1,0.437,0,106,Turn left and exit the bedroom. Walk past the stairs into the rightmost doorway. Wait by the entrance of the bedroom.
1721,0,PARTIAL,8.07,0.172,0,71,"Walk toward the kitchen and turn left at the counter. Proceed down the hallway, turn left into the living room and wait by the sofa."
1138,0,PARTIAL,8.07,0.511,0,140,Turn around and go through the archway. Turn to the left of the door and stop in the bathroom.
598,0,PARTIAL,8.04,0.349,0,21,"Go down the hallway, passed the stairs on the right and into the doorway on the right and take a step in and stop."
247,0,PARTIAL,8.03,0.271,0,97,"walk straight to hallway on right. turn right and follow hallway, at the end of hallway turn slight left and enter living room. Stop at couch."
1320,0,PARTIAL,8.01,0.525,0,213,"exit the room then turn hard left, walk forward down the stairs and stop at the front of the bathroom."
959,0,PARTIAL,8.01,0.508,0,52,Head down the hallway pass the picture on the right of the people on horseback. At the intersection turn left. Go into the bedroom and stop next to the rug.
4,0,PARTIAL,8.01,0.532,0,47,Walk up the flight of stairs to the top. Turn and follow the railing into the bedroom area. Walk towards the closet.
1645,0,PARTIAL,7.96,0.422,0,24,Turn right and wait in the entryway of the bedroom.
1364,0,PARTIAL,7.94,0.408,0,42,"Walk down hallway, turn right at stairs going down and continue into living room."
1720,0,PARTIAL,7.87,0.344,0,20,Turn left after the couch. Walk into the sitting area on the left and wait there.
74,0,PARTIAL,7.83,0.183,0,60,"Face towards the outside patio table, and go just past the breakfast bar counter that is to the right.   Turn right, in  front of the countertop, and follow it all the way down to the other end.  Walk through the hallway until you see a familyroom just to the left. Wait there."
1282,0,PARTIAL,7.82,0.392,0,500,Turn right and exit the room. Turn left and then turn right. Turn left into the room and wait near the black chair.
1284,0,PARTIAL,7.82,0.388,0,500,"Leave the fitness area, and go left. Take the first right at the wine room. Walk straight ahead into the TV room. Stop once you enter the room."
1715,0,PARTIAL,7.8,0.383,0,35,Go around the bed and to the right. Go through the arch opening and wait near the thermostat.
862,0,PARTIAL,7.77,0.624,0,41,Walk past the kitchen counter and sofa area towards the next room ahead. Walk through the entry and down the hall passing a shelf and room with couches. Turn the corner and walk down the hall past a picture with letters on it. Walk into the room at the end of the hall that has wall paper with stereos on it and a desk area with a stereo on top.
148,0,PARTIAL,7.75,0.404,0,500,"Turn around and walk to the chair, then take a right. Walk past the bed, and across the hallway, and stop in the doorway."
149,0,PARTIAL,7.75,0.404,0,500,"TURN RIGHT TO FACE THE END OF THE BED AND WALK TOWARDS THE CHAIR, TURN RIGHT AND WALK TOWARDS THE OPEN DOOR AND THE HALLWAY, WALK ACROSS THE HALLWAY AND TO THE NEXT OPEN DOORWAY, WALK THROUGH THE DOOR AND INTO THE CLOSET."
150,0,PARTIAL,7.75,0.404,0,500,"Turn around and walk to the end of the bed. At the end of the bed turn right and walk to the hallway. Once at the entrance way, walk through the hallway to the next room."
1442,0,PARTIAL,7.74,0.381,0,38,Walk clockwise around the bed and stop in the interior doorway on the other side.
1443,0,PARTIAL,7.74,0.381,0,38,Walk to the opposite side of bed.  Wait by white bear rug on the floor.
1219,0,PARTIAL,7.7,0.605,0,500,Go down hallway towards the staircase. Go up the staircase and wait at the top.
1330,0,PARTIAL,7.7,0.613,0,500,Continue forward until you reach the top of the steps and change your direction to the left. Travel forward until you reach the base of the next staircase on your right. Ascend the stairs until you reach the top step. Halt here.
1318,0,PARTIAL,7.67,0.435,0,500,Exit the living room. Go to the bottom of the staircase. Go to the toilet at the end of the hall.
1220,0,PARTIAL,7.64,0.606,0,500,Walk towards the stairs to the slight right and then make a hard right turn up the stairs and continue until you've reached the top.
1679,0,PARTIAL,7.63,0.34,0,60,Walk forward across the room and walk through the panty followed by the kitchen.  Stand at the end of the kitchen.
1736,0,PARTIAL,7.63,0.347,0,500,Walk past the table and turn left. Walk past the stove and turn right. Walk out of the kitchen and turn left. Walk up the to the second step and stop.
84,0,PARTIAL,7.59,0.435,0,500,Walk along the kitchen counter passed the bar stools. Continue forward through the arched entry way ahead near the stairs. Walk into the bedroom with an armchair near the window.
1066,0,PARTIAL,7.58,0.344,0,500,Leave art room to hall and turn left to stairs going up. Stop on 3rd stair.
1067,0,PARTIAL,7.58,0.344,0,500,Turn right toward the couch and go through the open door on the left. Turn left and stop at the bottom of the stairs.
870,0,PARTIAL,7.56,0.517,0,39,"With the sliding glass door behind you, head out of the room and take a quick dog leg to the left. Go past the kitchen, then turn right and stand between the kitchen and the couch."
1245,0,PARTIAL,7.53,0.469,0,500,Walk towards the staircase.  Walk down steps.  Wait at bottom of stairs.
730,0,PARTIAL,7.43,0.586,0,500,Walk past the sitting area and wait in the kitchen by the island.
732,0,PARTIAL,7.43,0.586,0,500,Walk down the hallway and past the sofa. Walk into the dining room area. Stop in front of the island.
1025,0,PARTIAL,7.4,0.544,0,44,Exit bedroom and walk straight to kitchen. Stop at edge of counter.
751,0,PARTIAL,7.4,0.428,0,500,"Walk forward to the end of the bed and turn right.  Walk across the room past the TV on the left and stop in the hall, in front of the closet door.  Turn right and walk into the bathroom stopping in front of the bathtub, just beyond the doorway."
753,0,PARTIAL,7.4,0.428,0,500,"exit bedroom to hallway, turn right and enter bathroom. Stop before bathtub."
6,0,PARTIAL,7.37,0.459,0,71,"WALK UP THE STAIRS, TURN TO THE LEFT AND ENTER INTO THE SECOND OPEN DOOR ON THE LEFT, WALK TOWARDS THE FOOT OF THE BED, TURN RIGHT AND ENTER THE OPEN DOOR TO THE BATHROOM."
1146,0,PARTIAL,7.34,0.503,0,500,Exit massage room. Turn left at the second door way on the left.  Turn right once in the room and sop near the massage table.
1145,0,PARTIAL,7.33,0.503,0,500,Exit the small room with the massage table.Enter the second door on the left.
1343,0,PARTIAL,7.32,0.554,0,33,Go down the stairs. Turn right and continue going down the stairs. Walk straight and slightly right down the hallway.Go into the room on the right. Wait there.
1049,0,PARTIAL,7.31,0.079,0,85,Walk to the far end of the walkway and wait at the top of the stairs.
1513,0,PARTIAL,7.31,0.247,0,95,Exit the room. Turn left and then turn left again. Go into the room and past the bed. Turn left into the bathroom. Wait near the sink.
1835,0,PARTIAL,7.3,0.508,0,500,"Walk down the stairs, at the landing enter the second doorway on the left. Wait near the bookshelf."
249,0,PARTIAL,7.3,0.446,0,31,Walk past beige rug. Walk past butler's pantry. Make left after eye chart. Wait at gold polka dot picture frame.
1307,0,PARTIAL,7.29,0.379,0,500,Turn right and go straight past the table and chairs. Wait at the kitchen entrance.
185,0,PARTIAL,7.29,0.002,0,500,Walk down stairs. Walk towards room with sette. Wait at that door.
241,0,PARTIAL,7.26,0.368,0,500,Walk through the bedroom and out into the hall way. Turn left and walk up to the stairs. Walk up to the first step and stop.
1296,0,PARTIAL,7.23,0.565,0,101,Walk into the bedroom toward the fireplace. Go around the fireplace on the left. Stop in the doorway before you reach the rug.
1547,0,PARTIAL,7.21,0.51,0,500,Go past the pillars and turn left. Exit the room and  turn left to go downstairs. Stop halfway down the stairs.
295,0,PARTIAL,7.19,0.101,0,143,"walk from dining room to living room turning slightly right before lounge chairs, walk straight following cabinet. turn slight right and stop at stairs."
1241,0,PARTIAL,7.18,0.491,0,32,Turn right and go down the hallway. Turn right and wait near the black mirror in the left wall.
1144,0,PARTIAL,7.18,0.333,0,500,Exit the room. Turn left into the second door. Wait near the entrance.
1834,0,PARTIAL,7.16,0.405,0,500,"Go down the stairs, and enter the room ahead on the left side. Stop at the edge of the shelves on your right."
1140,0,PARTIAL,7.16,0.277,0,63,"Walk across the hall, through the bedroom and stop inside the en suite bathroom."
360,0,PARTIAL,7.16,0.416,0,71,Walk out of the room and turn right. Turn right at the stairs and walk into the bedroom. Turn left and take another left at the nightstand. Wait in the doorway next to the nightstand.
197,0,PARTIAL,7.16,0.458,0,500,Turn right. Walk to the end of the hall. Turn right and enter the door.
55,0,PARTIAL,7.14,0.685,0,73,Walk between the two counters in the kitchen and into another small room off the kitchen. Exit that room and make a slight right then another right. and wait in the bedroom.
539,0,PARTIAL,7.14,0.138,0,73,"Facing the curio cabinet, enter the bedroom to the left. Walk past the bed into the bathroom. Wait by the bathroom vanity."
1689,0,PARTIAL,7.13,0.755,0,62,"Keeping the closed door to your rear, traverse the long carpet until you walk passed the stairway leading up. You will then catch a glimpse of some stairs leading down and towards the outside. Go on and head down all of these stairs. Once at the bottom of the stairs, hang a right. Twist to the right and traverse the next set of stairs.Traveling quickly forward until your reach your destination of the display case. Stop moving until you are told next where to go."
